dummy,pos_x,pos_y,pos_z,b827ebfd7811,000000000402,b827ebf7d096,000000000202,000000000201,000000000301,000000000401,b827eb4521b4,000000000101,000000000102,000000000302,b827eb917e19
0,15.52,6.57,1.90,-71,-77,-73,-81,-76,-71,-63,-73,-86,-79,-66,-80
0,15.52,6.57,1.90,-69,-84,-73,-81,-76,-74,-66,-71,-77,-80,-66,-82
0,15.52,6.57,1.90,-69,-77,-73,-81,-81,-75,-63,-72,-78,-80,-68,-82
0,15.52,6.57,1.90,-70,-74,-76,-80,-76,-73,-66,-88,-87,-80,-66,-81
0,15.52,6.57,1.90,-71,-83,-75,-83,-75,-71,-66,-73,-82,-78,-64,-78
0,15.52,6.57,1.90,-70,-73,-71,-80,-85,-77,-60,-88,-78,-80,-66,-83
0,15.52,6.57,1.90,-69,-83,-74,-81,-75,-74,-63,-80,-86,-79,-66,-80
0,15.52,6.57,1.90,-71,-70,-73,-81,-76,-77,-60,-73,-78,-80,-67,-82
0,15.52,6.57,1.90,-69,-77,-76,-81,-75,-73,-63,-72,-78,-80,-68,-82
0,15.52,6.57,1.90,-70,-77,-73,-81,-75,-75,-63,-72,-78,-84,-68,-82
0,15.52,6.57,1.90,-66,-77,-72,-81,-75,-75,-63,-72,-78,-80,-67,-82
0,15.52,6.57,1.90,-71,-84,-74,-83,-75,-71,-63,-72,-77,-84,-64,-78
0,15.52,6.57,1.90,-66,-74,-72,-81,-75,-75,-60,-88,-78,-80,-67,-82
0,15.52,6.57,1.90,-70,-74,-73,-83,-76,-75,-63,-88,-86,-79,-67,-82
0,15.52,6.57,1.90,-69,-84,-73,-83,-75,-71,-63,-71,-86,-79,-64,-81
0,15.52,6.57,1.90,-67,-77,-73,-82,-75,-73,-68,-71,-78,-80,-64,-80
0,15.52,6.57,1.90,-67,-77,-72,-81,-86,-77,-60,-71,-78,-80,-70,-82
0,15.52,6.57,1.90,-69,-77,-73,-81,-81,-74,-63,-88,-78,-80,-68,-81
0,15.52,6.57,1.90,-63,-80,-76,-81,-75,-75,-69,-71,-77,-84,-64,-80
0,15.52,6.57,1.90,-66,-74,-74,-81,-76,-75,-63,-88,-86,-80,-68,-82
0,15.52,6.57,1.90,-69,-81,-76,-81,-75,-75,-66,-72,-77,-84,-67,-80
0,15.52,6.57,1.90,-69,-77,-72,-81,-75,-74,-63,-81,-77,-80,-67,-81
0,15.52,6.57,1.90,-67,-77,-73,-82,-75,-73,-63,-72,-78,-80,-64,-79
0,15.52,6.57,1.90,-66,-77,-72,-81,-86,-77,-60,-71,-77,-80,-71,-82
0,15.52,6.57,1.90,-71,-84,-73,-81,-75,-71,-63,-71,-87,-79,-62,-78
0,15.52,6.57,1.90,-69,-77,-72,-80,-86,-77,-60,-71,-77,-80,-70,-83
0,15.52,6.57,1.90,-70,-70,-73,-81,-75,-77,-60,-88,-86,-79,-67,-82
0,15.52,6.57,1.90,-70,-77,-73,-82,-75,-73,-66,-72,-77,-80,-69,-82
0,15.52,6.57,1.90,-69,-77,-72,-81,-86,-77,-60,-72,-78,-80,-68,-82
0,15.52,6.57,1.90,-71,-77,-73,-82,-75,-71,-63,-79,-86,-78,-66,-77
0,15.52,6.57,1.90,-72,-83,-73,-81,-76,-71,-63,-80,-77,-84,-66,-80
0,15.52,6.57,1.90,-71,-70,-73,-81,-76,-73,-63,-80,-86,-79,-67,-80
0,15.52,6.57,1.90,-71,-70,-72,-81,-76,-77,-63,-88,-86,-79,-67,-82
0,15.52,6.57,1.90,-71,-70,-73,-82,-75,-71,-63,-73,-87,-79,-67,-80
0,15.52,6.57,1.90,-70,-84,-78,-82,-75,-73,-68,-72,-77,-84,-64,-80
0,15.52,6.57,1.90,-69,-77,-72,-81,-81,-75,-63,-71,-78,-80,-69,-82
0,15.52,6.57,1.90,-66,-74,-72,-81,-75,-75,-63,-89,-77,-80,-68,-81
0,15.52,6.57,1.90,-69,-77,-72,-81,-81,-77,-64,-71,-78,-80,-70,-83
0,15.52,6.57,1.90,-71,-70,-73,-84,-76,-71,-63,-71,-86,-79,-67,-82
0,15.52,6.57,1.90,-71,-84,-78,-83,-75,-71,-66,-73,-77,-84,-64,-78
0,15.52,6.57,1.90,-71,-74,-74,-81,-75,-74,-63,-80,-86,-78,-66,-82
0,15.52,6.57,1.90,-63,-84,-76,-81,-75,-75,-68,-71,-77,-84,-68,-82
0,15.52,6.57,1.90,-70,-74,-73,-83,-75,-73,-63,-71,-78,-80,-67,-80
0,15.52,6.57,1.90,-71,-80,-73,-83,-76,-71,-63,-72,-77,-79,-66,-78
0,15.52,6.57,1.90,-66,-77,-72,-81,-86,-75,-63,-71,-78,-80,-71,-82
0,15.52,6.57,1.90,-70,-81,-74,-80,-75,-77,-63,-71,-77,-80,-65,-80
0,15.52,6.57,1.90,-69,-77,-72,-81,-86,-77,-60,-70,-78,-80,-71,-83
0,15.52,6.57,1.90,-69,-70,-73,-81,-75,-76,-60,-72,-86,-80,-67,-82
0,15.52,6.57,1.90,-71,-70,-74,-81,-76,-74,-63,-88,-87,-78,-67,-82
0,15.52,6.57,1.90,-69,-77,-72,-80,-86,-75,-63,-71,-77,-80,-69,-81
0,15.52,6.57,1.90,-70,-70,-74,-84,-75,-74,-63,-72,-86,-78,-66,-80
0,15.52,6.57,1.90,-63,-77,-75,-80,-86,-75,-68,-71,-78,-80,-71,-82
0,15.52,6.57,1.90,-70,-77,-72,-83,-75,-71,-63,-73,-78,-80,-64,-79
0,15.52,6.57,1.90,-71,-77,-73,-82,-75,-75,-63,-71,-78,-80,-66,-82
0,15.52,6.57,1.90,-70,-70,-73,-81,-75,-77,-62,-88,-86,-79,-67,-83
0,15.52,6.57,1.90,-71,-77,-73,-83,-75,-71,-63,-72,-77,-81,-64,-78
0,15.52,6.57,1.90,-70,-81,-73,-81,-75,-74,-63,-72,-78,-80,-66,-80
0,15.52,6.57,1.90,-66,-77,-72,-80,-81,-75,-63,-71,-78,-80,-70,-82
0,15.52,6.57,1.90,-70,-70,-73,-81,-76,-77,-63,-88,-86,-78,-67,-83
0,15.52,6.57,1.90,-71,-84,-73,-83,-75,-71,-63,-73,-77,-84,-64,-78
0,15.52,6.57,1.90,-71,-70,-73,-84,-75,-71,-63,-73,-87,-79,-64,-78
0,15.52,6.57,1.90,-70,-77,-73,-81,-76,-74,-63,-88,-82,-78,-67,-82
0,15.52,6.57,1.90,-63,-77,-72,-80,-86,-74,-68,-70,-78,-80,-71,-82
0,15.52,6.57,1.90,-69,-84,-78,-81,-75,-75,-66,-72,-77,-84,-68,-80
0,15.52,6.57,1.90,-66,-77,-73,-81,-76,-75,-63,-72,-77,-80,-69,-82
0,15.52,6.57,1.90,-66,-77,-72,-81,-80,-75,-66,-71,-78,-80,-70,-82
0,15.52,6.57,1.90,-71,-74,-73,-83,-76,-71,-63,-73,-87,-78,-64,-78
0,15.52,6.57,1.90,-71,-84,-73,-82,-75,-71,-64,-71,-77,-84,-62,-80
0,15.52,6.57,1.90,-69,-77,-72,-80,-82,-73,-63,-72,-78,-80,-65,-79
0,15.52,6.57,1.90,-71,-84,-73,-81,-75,-71,-63,-73,-77,-84,-64,-78
0,15.52,6.57,1.90,-69,-77,-71,-81,-86,-77,-60,-88,-78,-80,-69,-82
0,15.52,6.57,1.90,-69,-74,-73,-80,-76,-77,-62,-88,-87,-79,-66,-83
0,15.52,6.57,1.90,-71,-70,-73,-81,-75,-75,-63,-80,-87,-79,-64,-78
0,15.52,6.57,1.90,-63,-77,-76,-80,-81,-74,-68,-71,-77,-80,-70,-82
0,15.52,6.57,1.90,-69,-70,-72,-81,-86,-77,-60,-89,-86,-78,-67,-83
0,15.52,6.57,1.90,-70,-74,-74,-80,-75,-75,-64,-80,-86,-78,-67,-82
0,15.52,6.57,1.90,-69,-80,-72,-80,-86,-74,-63,-71,-77,-80,-68,-80
0,15.52,6.57,1.90,-63,-84,-78,-80,-75,-74,-68,-71,-77,-84,-64,-80
0,15.52,6.57,1.90,-69,-77,-71,-80,-87,-75,-63,-71,-78,-80,-70,-81
0,15.52,6.57,1.90,-69,-74,-73,-81,-75,-77,-62,-71,-78,-80,-68,-83
0,15.52,6.57,1.90,-71,-70,-73,-82,-75,-71,-63,-73,-77,-78,-64,-77
0,15.52,6.57,1.90,-71,-70,-73,-81,-75,-77,-63,-88,-86,-78,-67,-83
0,15.52,6.57,1.90,-71,-70,-73,-84,-75,-71,-63,-72,-77,-78,-63,-77
0,15.52,6.57,1.90,-66,-77,-74,-81,-81,-76,-64,-70,-77,-80,-71,-82
0,15.52,6.57,1.90,-70,-70,-72,-81,-81,-76,-63,-88,-82,-80,-66,-83
0,15.52,6.57,1.90,-69,-77,-72,-81,-81,-73,-63,-71,-77,-80,-68,-79
0,15.52,6.57,1.90,-69,-77,-76,-81,-75,-74,-66,-72,-78,-80,-69,-82
0,15.52,6.57,1.90,-69,-80,-74,-81,-75,-74,-62,-71,-77,-80,-67,-82
0,15.52,6.57,1.90,-63,-77,-76,-80,-75,-75,-69,-71,-77,-80,-70,-82
0,15.52,6.57,1.90,-70,-74,-72,-81,-86,-77,-60,-88,-77,-80,-67,-83
0,15.52,6.57,1.90,-69,-77,-76,-81,-75,-71,-63,-71,-77,-80,-65,-82
0,15.52,6.57,1.90,-70,-74,-73,-80,-75,-77,-62,-80,-86,-80,-67,-82
0,15.52,6.57,1.90,-70,-84,-75,-82,-75,-73,-66,-88,-77,-84,-66,-82
0,15.52,6.57,1.90,-69,-74,-76,-81,-75,-75,-66,-80,-86,-79,-68,-82
0,15.52,6.57,1.90,-70,-81,-73,-80,-75,-77,-62,-72,-78,-80,-65,-80
0,15.52,6.57,1.90,-70,-77,-73,-82,-76,-75,-63,-71,-77,-84,-64,-80
0,15.52,6.57,1.90,-70,-70,-73,-81,-76,-74,-60,-89,-87,-78,-67,-82
0,15.52,6.57,1.90,-69,-74,-76,-82,-75,-71,-63,-72,-86,-79,-66,-80
0,15.52,6.57,1.90,-70,-70,-73,-83,-76,-71,-63,-72,-86,-79,-64,-80
0,15.52,6.57,1.90,-67,-84,-73,-83,-75,-74,-63,-72,-77,-84,-64,-82
0,15.52,6.57,1.90,-63,-77,-75,-80,-81,-75,-68,-71,-77,-80,-70,-82
0,15.52,6.57,1.90,-71,-83,-73,-84,-75,-71,-63,-72,-77,-83,-64,-78
0,15.52,6.57,1.90,-70,-77,-72,-82,-76,-77,-62,-71,-77,-80,-68,-82
0,15.52,6.57,1.90,-71,-81,-73,-83,-75,-73,-63,-72,-77,-84,-64,-77
0,15.52,6.57,1.90,-71,-70,-73,-84,-75,-77,-63,-88,-87,-78,-66,-83
0,15.52,6.57,1.90,-69,-70,-72,-81,-75,-76,-62,-79,-83,-80,-69,-82
0,15.52,6.57,1.90,-71,-80,-73,-82,-75,-74,-63,-72,-77,-80,-66,-78
0,15.52,6.57,1.90,-70,-77,-73,-82,-82,-74,-62,-71,-77,-80,-66,-80
0,15.52,6.57,1.90,-69,-70,-74,-81,-75,-76,-63,-89,-86,-79,-66,-83
0,15.52,6.57,1.90,-69,-77,-71,-81,-87,-77,-60,-71,-78,-80,-70,-82
0,15.52,6.57,1.90,-67,-77,-71,-83,-75,-74,-63,-71,-78,-80,-67,-81
0,15.52,6.57,1.90,-69,-84,-76,-80,-75,-73,-68,-72,-77,-84,-64,-80
0,15.52,6.57,1.90,-70,-77,-73,-81,-76,-73,-63,-72,-77,-80,-66,-82
0,15.52,6.57,1.90,-70,-77,-74,-82,-75,-73,-63,-71,-77,-80,-67,-80
0,15.52,6.57,1.90,-66,-74,-73,-80,-86,-76,-60,-88,-86,-79,-67,-82
0,15.52,6.57,1.90,-70,-77,-72,-81,-86,-77,-60,-80,-78,-80,-69,-83
0,15.52,6.57,1.90,-71,-81,-78,-83,-75,-71,-64,-71,-77,-84,-64,-78
0,15.52,6.57,1.90,-69,-77,-75,-81,-75,-76,-65,-71,-77,-80,-69,-82
0,15.52,6.57,1.90,-69,-70,-72,-80,-86,-77,-60,-88,-87,-79,-67,-82
0,15.52,6.57,1.90,-69,-84,-77,-81,-75,-73,-66,-71,-77,-84,-66,-79
0,15.52,6.57,1.90,-66,-77,-73,-81,-86,-77,-63,-71,-78,-80,-70,-82
0,15.52,6.57,1.90,-70,-77,-73,-82,-86,-74,-63,-80,-82,-80,-67,-81
0,15.52,6.57,1.90,-71,-81,-73,-83,-75,-71,-63,-71,-77,-84,-64,-78
0,15.52,6.57,1.90,-66,-77,-73,-81,-81,-75,-63,-88,-77,-80,-67,-82
0,15.52,6.57,1.90,-71,-81,-78,-82,-75,-71,-68,-71,-77,-84,-64,-78
0,15.52,6.57,1.90,-63,-77,-76,-80,-75,-75,-68,-72,-78,-80,-69,-81
0,15.52,6.57,1.90,-67,-81,-73,-83,-75,-73,-63,-71,-77,-80,-64,-82
0,15.52,6.57,1.90,-69,-81,-78,-80,-75,-75,-66,-72,-78,-80,-66,-80
0,15.52,6.57,1.90,-69,-74,-73,-81,-75,-77,-60,-88,-86,-79,-67,-82
0,15.52,6.57,1.90,-71,-77,-76,-82,-75,-73,-66,-73,-77,-84,-67,-78
0,15.52,6.57,1.90,-71,-70,-73,-81,-76,-77,-63,-89,-87,-78,-66,-82
0,15.52,6.57,1.90,-69,-77,-72,-79,-75,-71,-64,-73,-77,-80,-64,-80
0,15.52,6.57,1.90,-70,-70,-74,-82,-75,-73,-63,-71,-77,-78,-64,-81
0,15.52,6.57,1.90,-69,-70,-74,-81,-75,-71,-63,-72,-86,-79,-64,-81
0,15.52,6.57,1.90,-63,-77,-78,-80,-75,-76,-64,-71,-78,-80,-71,-82
0,15.52,6.57,1.90,-72,-84,-74,-82,-75,-74,-63,-72,-77,-84,-64,-78
0,15.52,6.57,1.90,-69,-70,-73,-80,-75,-74,-63,-73,-87,-79,-67,-80
0,15.52,6.57,1.90,-71,-77,-71,-84,-76,-71,-63,-72,-77,-80,-64,-80
0,15.52,6.57,1.90,-70,-74,-73,-83,-75,-71,-63,-72,-87,-78,-67,-83
0,15.52,6.57,1.90,-71,-77,-74,-81,-75,-73,-63,-73,-77,-80,-65,-80
0,15.52,6.57,1.90,-69,-77,-72,-81,-86,-77,-62,-88,-77,-80,-67,-82
0,15.52,6.57,1.90,-69,-74,-73,-81,-81,-74,-63,-73,-86,-79,-66,-82
0,15.52,6.57,1.90,-69,-81,-73,-81,-75,-75,-63,-72,-78,-80,-67,-81
0,15.52,6.57,1.90,-71,-84,-78,-82,-76,-71,-66,-71,-77,-84,-64,-78
0,15.52,6.57,1.90,-71,-77,-71,-83,-86,-75,-63,-72,-78,-80,-67,-81
0,15.52,6.57,1.90,-69,-77,-73,-80,-75,-75,-68,-72,-78,-80,-67,-81
0,15.52,6.57,1.90,-69,-77,-72,-80,-86,-77,-60,-71,-78,-80,-71,-82
0,15.52,6.57,1.90,-71,-80,-78,-82,-75,-71,-63,-71,-77,-84,-65,-77
0,15.52,6.57,1.90,-69,-77,-73,-82,-76,-75,-63,-80,-77,-79,-67,-82
0,15.52,6.57,1.90,-67,-84,-77,-81,-76,-73,-64,-71,-77,-84,-64,-80
0,15.52,6.57,1.90,-66,-77,-76,-80,-75,-75,-66,-88,-78,-80,-67,-82
0,15.52,6.57,1.90,-67,-77,-72,-83,-76,-75,-63,-72,-78,-80,-67,-81
0,15.52,6.57,1.90,-69,-77,-73,-83,-75,-75,-63,-72,-78,-80,-67,-82
0,15.52,6.57,1.90,-69,-77,-73,-81,-75,-75,-66,-73,-78,-80,-67,-80
0,15.52,6.57,1.90,-70,-74,-73,-81,-75,-74,-63,-72,-77,-80,-66,-80
0,15.52,6.57,1.90,-69,-70,-73,-81,-86,-77,-60,-88,-86,-78,-67,-83
0,15.52,6.57,1.90,-69,-77,-76,-81,-76,-75,-66,-80,-77,-80,-67,-82
0,15.52,6.57,1.90,-69,-84,-74,-80,-75,-75,-69,-72,-78,-80,-66,-80
0,15.52,6.57,1.90,-70,-70,-73,-83,-86,-77,-63,-88,-87,-79,-67,-82
0,15.52,6.57,1.90,-69,-77,-72,-81,-75,-74,-63,-71,-77,-80,-67,-82
0,15.52,6.57,1.90,-71,-84,-78,-81,-75,-71,-68,-73,-77,-84,-64,-78
0,15.52,6.57,1.90,-63,-77,-75,-81,-80,-76,-64,-71,-78,-80,-70,-82
0,15.52,6.57,1.90,-70,-70,-74,-81,-76,-74,-63,-88,-86,-79,-66,-83
0,15.52,6.57,1.90,-71,-83,-78,-80,-75,-74,-68,-71,-77,-84,-64,-80
0,15.52,6.57,1.90,-70,-70,-73,-82,-76,-74,-62,-80,-86,-78,-66,-83
0,15.52,6.57,1.90,-69,-77,-76,-81,-75,-71,-68,-72,-78,-80,-64,-82
0,15.52,6.57,1.90,-67,-77,-71,-80,-76,-74,-63,-71,-78,-80,-66,-81
0,15.52,6.57,1.90,-69,-77,-73,-81,-75,-75,-66,-72,-87,-80,-67,-81
0,15.52,6.57,1.90,-66,-77,-72,-81,-86,-75,-60,-88,-78,-80,-67,-83
0,15.52,6.57,1.90,-70,-77,-73,-81,-76,-74,-62,-80,-82,-78,-66,-80
0,15.52,6.57,1.90,-70,-83,-73,-81,-76,-75,-62,-88,-86,-83,-66,-83
0,15.52,6.57,1.90,-66,-81,-75,-80,-75,-75,-63,-71,-78,-80,-71,-82
0,15.52,6.57,1.90,-69,-70,-71,-81,-86,-77,-60,-88,-78,-80,-67,-83
0,15.52,6.57,1.90,-70,-70,-74,-81,-75,-76,-62,-88,-87,-79,-67,-82
0,15.52,6.57,1.90,-67,-77,-74,-84,-75,-73,-66,-72,-77,-83,-67,-80
0,15.52,6.57,1.90,-69,-74,-74,-81,-86,-77,-63,-88,-86,-79,-67,-82
0,15.52,6.57,1.90,-72,-84,-73,-83,-75,-71,-63,-72,-77,-84,-64,-77
0,15.52,6.57,1.90,-66,-77,-71,-81,-86,-77,-64,-71,-78,-80,-67,-82
0,15.52,6.57,1.90,-69,-77,-71,-83,-87,-77,-60,-72,-77,-80,-67,-82
0,15.52,6.57,1.90,-71,-77,-73,-83,-76,-71,-63,-72,-77,-84,-64,-78
0,15.52,6.57,1.90,-70,-77,-73,-80,-75,-75,-69,-71,-77,-80,-66,-82
0,15.52,6.57,1.90,-71,-84,-75,-80,-76,-73,-63,-72,-77,-79,-66,-80
0,15.52,6.57,1.90,-67,-81,-73,-82,-75,-73,-63,-71,-77,-84,-64,-80
0,15.52,6.57,1.90,-69,-77,-72,-81,-85,-77,-60,-88,-78,-80,-67,-82
0,15.52,6.57,1.90,-66,-70,-73,-81,-86,-77,-60,-88,-86,-79,-68,-82
0,15.52,6.57,1.90,-69,-70,-73,-82,-86,-76,-60,-89,-77,-82,-67,-82
0,15.52,6.57,1.90,-67,-84,-75,-82,-75,-75,-63,-71,-77,-84,-64,-82
0,15.52,6.57,1.90,-69,-70,-73,-81,-85,-77,-60,-88,-86,-78,-67,-83
0,15.52,6.57,1.90,-63,-77,-75,-80,-75,-75,-69,-71,-77,-80,-71,-82
0,15.52,6.57,1.90,-69,-77,-71,-81,-75,-76,-60,-80,-82,-80,-68,-83
0,15.52,6.57,1.90,-70,-70,-73,-82,-76,-73,-63,-72,-86,-79,-66,-81
0,15.52,6.57,1.90,-69,-76,-74,-84,-76,-75,-69,-73,-78,-80,-68,-81
0,15.52,6.57,1.90,-63,-80,-75,-81,-75,-76,-69,-71,-77,-81,-69,-82
0,15.52,6.57,1.90,-70,-77,-71,-81,-86,-77,-60,-88,-77,-80,-67,-82
0,15.52,6.57,1.90,-71,-74,-73,-82,-76,-73,-63,-72,-82,-78,-66,-81
0,15.52,6.57,1.90,-66,-84,-75,-80,-76,-75,-66,-72,-77,-80,-69,-82
0,15.52,6.57,1.90,-70,-83,-78,-81,-75,-75,-66,-72,-77,-80,-66,-82
0,15.52,6.57,1.90,-71,-70,-72,-83,-76,-71,-63,-72,-82,-79,-64,-80
0,15.52,6.57,1.90,-69,-77,-73,-81,-76,-76,-60,-80,-82,-79,-67,-82
0,15.52,6.57,1.90,-67,-77,-73,-82,-75,-74,-63,-71,-78,-80,-69,-81
0,15.52,6.57,1.90,-70,-74,-72,-81,-86,-77,-60,-89,-86,-79,-67,-83
0,15.52,6.57,1.90,-71,-84,-76,-81,-75,-74,-63,-71,-77,-84,-68,-81
0,15.52,6.57,1.90,-71,-77,-73,-83,-75,-71,-63,-72,-77,-84,-64,-78
0,15.52,6.57,1.90,-69,-77,-73,-81,-75,-75,-66,-80,-77,-80,-68,-82
0,15.52,6.57,1.90,-69,-70,-72,-81,-86,-77,-60,-88,-87,-79,-67,-82
0,15.52,6.57,1.90,-64,-77,-78,-81,-75,-74,-69,-71,-77,-80,-70,-81
0,15.52,6.57,1.90,-69,-77,-73,-81,-86,-77,-63,-71,-86,-79,-64,-83
0,15.52,6.57,1.90,-70,-84,-73,-81,-76,-75,-63,-88,-77,-84,-67,-82
0,15.52,6.57,1.90,-63,-77,-78,-81,-75,-75,-64,-71,-87,-79,-70,-82
0,15.52,6.57,1.90,-70,-77,-72,-81,-87,-77,-62,-88,-78,-80,-66,-83
0,15.52,6.57,1.90,-69,-81,-73,-84,-75,-73,-66,-72,-77,-84,-67,-80
0,15.52,6.57,1.90,-67,-77,-72,-81,-75,-75,-66,-71,-78,-80,-67,-82
0,15.52,6.57,1.90,-67,-77,-72,-81,-86,-77,-63,-88,-78,-80,-67,-83
0,15.52,6.57,1.90,-71,-83,-73,-83,-75,-71,-63,-71,-77,-84,-64,-77
0,15.52,6.57,1.90,-63,-77,-71,-81,-81,-77,-60,-71,-78,-80,-71,-82
0,15.52,6.57,1.90,-69,-77,-72,-81,-75,-74,-66,-72,-78,-83,-67,-82
0,15.52,6.57,1.90,-69,-84,-78,-80,-76,-73,-63,-71,-77,-85,-67,-80
0,15.52,6.57,1.90,-66,-74,-74,-82,-76,-74,-66,-71,-78,-80,-69,-82
0,15.52,6.57,1.90,-63,-81,-78,-80,-75,-73,-69,-70,-78,-84,-71,-80
0,15.52,6.57,1.90,-71,-77,-76,-80,-75,-71,-63,-72,-77,-84,-64,-78
0,15.52,6.57,1.90,-66,-77,-72,-81,-75,-77,-60,-88,-87,-79,-68,-83
0,15.52,6.57,1.90,-72,-84,-73,-83,-75,-71,-63,-71,-77,-84,-64,-78
0,15.52,6.57,1.90,-71,-84,-78,-81,-75,-71,-63,-72,-77,-84,-64,-78
0,15.52,6.57,1.90,-69,-70,-73,-82,-87,-77,-60,-89,-86,-79,-67,-83
0,15.52,6.57,1.90,-67,-80,-77,-80,-75,-75,-66,-72,-77,-80,-67,-80
0,15.52,6.57,1.90,-71,-70,-72,-83,-75,-71,-63,-72,-86,-79,-64,-81
0,15.52,6.57,1.90,-70,-77,-72,-81,-75,-75,-62,-80,-86,-78,-67,-82
0,15.52,6.57,1.90,-71,-77,-76,-82,-75,-71,-63,-72,-77,-84,-64,-78
0,15.52,6.57,1.90,-67,-77,-73,-81,-75,-71,-63,-71,-77,-80,-68,-80
0,15.52,6.57,1.90,-70,-81,-74,-81,-76,-74,-63,-71,-78,-80,-65,-80
0,15.52,6.57,1.90,-69,-70,-73,-81,-86,-77,-60,-88,-86,-79,-67,-83
0,15.52,6.57,1.90,-71,-84,-76,-81,-76,-75,-63,-88,-77,-84,-64,-78
0,15.52,6.57,1.90,-71,-84,-78,-80,-75,-71,-69,-72,-77,-84,-64,-78
0,15.52,6.57,1.90,-69,-77,-73,-81,-75,-75,-60,-88,-78,-80,-67,-82
0,15.52,6.57,1.90,-69,-77,-73,-81,-75,-74,-66,-72,-78,-80,-67,-82
0,15.52,6.57,1.90,-67,-74,-73,-81,-81,-75,-63,-72,-78,-80,-67,-82
0,15.52,6.57,1.90,-66,-77,-73,-81,-76,-76,-63,-71,-78,-80,-68,-82
0,15.52,6.57,1.90,-67,-83,-78,-81,-75,-74,-63,-71,-77,-84,-67,-80
0,15.52,6.57,1.90,-66,-77,-73,-81,-76,-76,-63,-71,-77,-80,-67,-81
0,15.52,6.57,1.90,-71,-83,-78,-81,-76,-71,-63,-72,-77,-84,-64,-78
0,15.52,6.57,1.90,-69,-70,-71,-81,-86,-77,-60,-88,-87,-78,-67,-83
0,15.52,6.57,1.90,-69,-73,-73,-82,-76,-75,-63,-71,-78,-80,-68,-81
0,15.52,6.57,1.90,-69,-74,-73,-82,-85,-77,-60,-89,-86,-78,-67,-83
0,15.52,6.57,1.90,-70,-70,-73,-83,-86,-77,-60,-88,-86,-79,-66,-82
0,15.52,6.57,1.90,-67,-77,-71,-81,-75,-75,-63,-72,-77,-80,-69,-82
0,15.52,6.57,1.90,-70,-77,-72,-81,-75,-75,-63,-72,-77,-80,-67,-80
0,15.52,6.57,1.90,-63,-77,-78,-81,-75,-73,-69,-71,-77,-84,-70,-79
0,15.52,6.57,1.90,-69,-70,-74,-81,-86,-77,-60,-89,-87,-78,-67,-83
0,15.52,6.57,1.90,-69,-74,-73,-82,-81,-77,-60,-80,-82,-79,-67,-82
0,15.52,6.57,1.90,-71,-77,-73,-81,-76,-75,-63,-80,-77,-80,-66,-82
0,15.52,6.57,1.90,-66,-77,-71,-81,-75,-77,-60,-88,-82,-80,-68,-83
0,15.52,6.57,1.90,-69,-77,-72,-81,-75,-77,-60,-88,-78,-80,-67,-83
0,15.52,6.57,1.90,-70,-77,-72,-81,-81,-74,-63,-72,-78,-80,-67,-81
0,15.52,6.57,1.90,-69,-84,-74,-81,-76,-75,-68,-71,-78,-80,-67,-81
0,15.52,6.57,1.90,-70,-77,-71,-81,-86,-77,-60,-89,-78,-80,-67,-82
0,15.52,6.57,1.90,-69,-74,-73,-81,-86,-77,-62,-88,-87,-79,-67,-82
0,15.52,6.57,1.90,-69,-70,-72,-81,-85,-77,-60,-88,-86,-78,-67,-83
0,15.52,6.57,1.90,-67,-77,-73,-82,-75,-76,-63,-72,-77,-80,-69,-82
0,15.52,6.57,1.90,-66,-77,-73,-81,-75,-74,-65,-88,-85,-79,-69,-82
0,15.52,6.57,1.90,-71,-84,-73,-83,-75,-71,-63,-72,-77,-85,-64,-77
0,15.52,6.57,1.90,-63,-77,-71,-81,-75,-77,-68,-71,-78,-80,-71,-82
0,15.52,6.57,1.90,-71,-74,-73,-81,-75,-73,-63,-71,-77,-83,-64,-80
0,15.52,6.57,1.90,-66,-77,-71,-81,-75,-77,-60,-88,-78,-80,-69,-82
0,15.52,6.57,1.90,-69,-74,-76,-80,-81,-75,-64,-88,-78,-80,-67,-81
0,15.52,6.57,1.90,-69,-77,-72,-81,-75,-77,-62,-80,-86,-78,-67,-83
0,15.52,6.57,1.90,-63,-81,-78,-80,-75,-75,-69,-71,-78,-82,-71,-82
0,15.52,6.57,1.90,-70,-74,-72,-82,-87,-77,-60,-88,-82,-79,-67,-83
0,15.52,6.57,1.90,-71,-84,-78,-82,-75,-71,-64,-72,-77,-85,-64,-78
0,15.52,6.57,1.90,-69,-70,-74,-81,-86,-77,-60,-88,-86,-79,-67,-83
0,15.52,6.57,1.90,-69,-70,-74,-81,-86,-76,-62,-88,-86,-80,-67,-82
0,15.52,6.57,1.90,-63,-77,-72,-81,-75,-76,-69,-71,-77,-80,-70,-82
0,15.52,6.57,1.90,-70,-77,-72,-81,-80,-77,-60,-88,-78,-80,-67,-83
0,15.52,6.57,1.90,-69,-77,-73,-81,-75,-74,-64,-80,-87,-79,-68,-82
0,15.52,6.57,1.90,-71,-84,-78,-80,-76,-71,-68,-71,-77,-84,-64,-78
0,15.52,6.57,1.90,-66,-77,-72,-81,-80,-77,-60,-88,-87,-79,-67,-83
0,15.52,6.57,1.90,-63,-84,-78,-81,-75,-75,-69,-71,-77,-84,-71,-82
0,15.52,6.57,1.90,-69,-81,-74,-80,-76,-75,-66,-71,-78,-80,-69,-82
0,15.52,6.57,1.90,-69,-77,-75,-80,-75,-77,-64,-88,-86,-80,-67,-82
